,0
2021-08-25 04:00:00+00:00,133583.0699550001
2021-08-26 04:00:00+00:00,133960.0299550001
2021-08-27 04:00:00+00:00,136150.2434750001
2021-08-30 04:00:00+00:00,136662.76347500007
2021-08-31 04:00:00+00:00,136847.1033750001
2021-09-01 04:00:00+00:00,136701.5065700001
2021-09-02 04:00:00+00:00,137540.75657000009
2021-09-03 04:00:00+00:00,138019.7465700001
2021-09-07 04:00:00+00:00,137984.0998700001
2021-09-08 04:00:00+00:00,136798.10156250012
2021-09-09 04:00:00+00:00,135876.9527375001
2021-09-10 04:00:00+00:00,134714.59775250012
2021-09-13 04:00:00+00:00,134282.0306525001
2021-09-14 04:00:00+00:00,133171.38171250012
2021-09-15 04:00:00+00:00,134778.25927250012
2021-09-16 04:00:00+00:00,133757.12927250008
2021-09-17 04:00:00+00:00,133484.9278325001
2021-09-20 04:00:00+00:00,131866.92912250012
2021-09-21 04:00:00+00:00,132210.4041225001
2021-09-22 04:00:00+00:00,134335.7835100001
2021-09-23 04:00:00+00:00,135944.8385100001
2021-09-24 04:00:00+00:00,136653.7335100001
2021-09-27 04:00:00+00:00,137555.2985100001
2021-09-28 04:00:00+00:00,135315.0612000001
2021-09-29 04:00:00+00:00,134855.0302900001
2021-09-30 04:00:00+00:00,133792.0930275001
2021-10-01 04:00:00+00:00,135014.90414000012
2021-10-04 04:00:00+00:00,136114.8291400001
2021-10-05 04:00:00+00:00,136242.0680150001
2021-10-06 04:00:00+00:00,135978.56464500012
2021-10-07 04:00:00+00:00,135852.50610500012
2021-10-08 04:00:00+00:00,135621.91620500013
2021-10-11 04:00:00+00:00,134967.25881750011
2021-10-12 04:00:00+00:00,134715.6238175001
2021-10-13 04:00:00+00:00,135215.07153750013
2021-10-14 04:00:00+00:00,136486.33153750008
2021-10-15 04:00:00+00:00,137136.8115375001
2021-10-18 04:00:00+00:00,137675.5665375001
2021-10-19 04:00:00+00:00,138649.7965375001
2021-10-20 04:00:00+00:00,139390.18153750012
2021-10-21 04:00:00+00:00,139523.6565375001
2021-10-22 04:00:00+00:00,138787.4626925001
